experiment_id,num_layers,layer_position,layer_type,fronting_sld,fronting_roughness,backing_sld,backing_roughness,sld,thickness,roughness
s001795,0,0,substrate_interface,2.07e-06,7.73,4.24314e-06,0.0,,,
s001796,1,1,deposited_layer,0.0,7.05,2.096e-06,0.0,1.31596e-05,1290.39,8.07
s001797,0,0,substrate_interface,2.07e-06,1.92,1.35965e-05,0.0,,,
s001798,1,1,deposited_layer,4.32e-06,3.86,3.12737e-06,0.0,8.952e-06,658.6,27.21
s001799,2,1,deposited_layer,3.5e-06,7.1,6.05016e-06,0.0,1.43728e-05,32.49,2.7
s001799,2,2,deposited_layer,3.5e-06,7.1,6.05016e-06,0.0,1.19627e-06,1115.17,64.32
s001800,0,0,substrate_interface,0.0,3.93,1.08324e-05,0.0,,,
s001801,0,0,substrate_interface,2.07e-06,7.86,1.3291e-05,0.0,,,
s001802,1,1,deposited_layer,2.07e-06,6.61,9.76186e-06,0.0,9.15823e-06,833.85,21.94
s001803,0,0,substrate_interface,2.07e-06,5.79,1.0773e-05,0.0,,,
s001804,2,1,deposited_layer,3.5e-06,2.72,-4.04812e-08,0.0,9.00765e-07,519.63,79.46
s001804,2,2,deposited_layer,3.5e-06,2.72,-4.04812e-08,0.0,5.60123e-06,356.96,28.63
s001805,0,0,substrate_interface,2.07e-06,1.05,7.66695e-06,0.0,,,
s001806,0,0,substrate_interface,0.0,2.93,8.18407e-07,0.0,,,
s001807,1,1,deposited_layer,2.07e-06,2.6,1.16468e-05,0.0,2.20941e-06,1215.93,23.21
s001808,2,1,deposited_layer,3.5e-06,2.23,8.72058e-06,0.0,8.4571e-06,687.06,23.44
s001808,2,2,deposited_layer,3.5e-06,2.23,8.72058e-06,0.0,1.251e-05,523.33,54.07
s001809,0,0,substrate_interface,2.07e-06,2.97,1.44278e-05,0.0,,,
s001810,1,1,deposited_layer,3.5e-06,5.68,2.58074e-06,0.0,6.61972e-06,1356.82,68.5
s001811,1,1,deposited_layer,4.32e-06,9.9,9.08842e-06,0.0,8.49924e-06,654.93,75.26
s001812,0,0,substrate_interface,4.32e-06,5.25,4.85389e-06,0.0,,,
s001813,2,1,deposited_layer,0.0,9.99,1.41396e-07,0.0,9.60637e-06,286.17,7.76
s001813,2,2,deposited_layer,0.0,9.99,1.41396e-07,0.0,1.47077e-06,506.71,57.19
s001814,1,1,deposited_layer,3.5e-06,5.15,-3.65822e-07,0.0,5.13466e-06,652.54,112.17
s001815,1,1,deposited_layer,3.5e-06,4.63,8.81714e-06,0.0,8.78457e-06,292.43,52.25
s001816,2,1,deposited_layer,4.32e-06,9.19,1.49729e-05,0.0,3.56895e-06,972.27,183.31
s001816,2,2,deposited_layer,4.32e-06,9.19,1.49729e-05,0.0,1.07178e-05,428.69,89.57
s001817,2,1,deposited_layer,4.32e-06,7.47,3.93138e-06,0.0,1.38751e-05,185.45,16.89
s001817,2,2,deposited_layer,4.32e-06,7.47,3.93138e-06,0.0,1.45735e-05,391.0,6.16
s001818,2,1,deposited_layer,0.0,1.4,1.35782e-05,0.0,7.46338e-06,248.84,50.46
s001818,2,2,deposited_layer,0.0,1.4,1.35782e-05,0.0,8.78097e-06,1151.92,158.7
s001819,0,0,substrate_interface,0.0,1.61,1.02563e-05,0.0,,,
s001820,0,0,substrate_interface,3.5e-06,2.0,1.28637e-05,0.0,,,
s001821,0,0,substrate_interface,3.5e-06,9.06,6.80839e-06,0.0,,,
s001822,2,1,deposited_layer,4.32e-06,7.7,8.83277e-07,0.0,1.38899e-05,680.33,97.72
s001822,2,2,deposited_layer,4.32e-06,7.7,8.83277e-07,0.0,1.56731e-06,472.92,16.04
s001823,0,0,substrate_interface,0.0,3.41,1.89389e-06,0.0,,,
s001824,2,1,deposited_layer,2.07e-06,1.14,7.39861e-06,0.0,2.47149e-07,971.8,153.79
s001824,2,2,deposited_layer,2.07e-06,1.14,7.39861e-06,0.0,6.09103e-07,498.35,5.98
s001825,0,0,substrate_interface,4.32e-06,1.92,2.3252e-07,0.0,,,
s001826,1,1,deposited_layer,2.07e-06,8.89,1.28356e-08,0.0,1.10657e-05,1163.58,95.04
s001827,0,0,substrate_interface,0.0,9.29,1.12446e-05,0.0,,,
s001828,1,1,deposited_layer,2.07e-06,7.14,7.21e-07,0.0,1.23037e-05,259.97,53.6
s001829,1,1,deposited_layer,3.5e-06,4.99,1.13631e-05,0.0,1.16281e-05,1375.96,131.63
s001830,0,0,substrate_interface,2.07e-06,3.25,4.56085e-06,0.0,,,
s001831,1,1,deposited_layer,2.07e-06,1.47,3.26739e-06,0.0,9.92046e-06,1103.02,66.73
s001832,1,1,deposited_layer,3.5e-06,8.74,-1.71348e-08,0.0,1.01221e-05,1401.89,31.22
s001833,2,1,deposited_layer,3.5e-06,2.81,7.45655e-07,0.0,9.50398e-06,825.61,112.87
s001833,2,2,deposited_layer,3.5e-06,2.81,7.45655e-07,0.0,8.58402e-06,553.5,31.18
s001834,0,0,substrate_interface,0.0,7.04,1.22471e-05,0.0,,,
s001835,0,0,substrate_interface,2.07e-06,9.87,9.30588e-06,0.0,,,
s001836,0,0,substrate_interface,4.32e-06,6.2,1.34968e-05,0.0,,,
s001837,0,0,substrate_interface,3.5e-06,9.09,5.48295e-06,0.0,,,
s001838,2,1,deposited_layer,3.5e-06,6.4,3.81685e-06,0.0,1.05684e-05,749.21,131.51
s001838,2,2,deposited_layer,3.5e-06,6.4,3.81685e-06,0.0,7.8498e-06,659.84,117.62
s001839,0,0,substrate_interface,4.32e-06,4.39,1.30199e-05,0.0,,,
s001840,0,0,substrate_interface,4.32e-06,8.23,1.17026e-05,0.0,,,
s001841,2,1,deposited_layer,3.5e-06,1.28,7.93683e-06,0.0,1.24424e-05,505.38,64.18
s001841,2,2,deposited_layer,3.5e-06,1.28,7.93683e-06,0.0,1.21528e-06,849.14,115.93
s001842,0,0,substrate_interface,0.0,5.32,3.69635e-06,0.0,,,
s001843,0,0,substrate_interface,4.32e-06,6.2,1.31678e-05,0.0,,,
s001844,0,0,substrate_interface,0.0,5.9,6.21947e-06,0.0,,,
s001845,0,0,substrate_interface,0.0,1.1,9.25681e-06,0.0,,,
s001846,0,0,substrate_interface,0.0,4.16,5.30458e-06,0.0,,,
s001847,0,0,substrate_interface,4.32e-06,6.55,1.36702e-05,0.0,,,
s001848,1,1,deposited_layer,2.07e-06,2.48,1.44775e-06,0.0,7.33661e-06,83.98,10.48
s001849,0,0,substrate_interface,0.0,8.99,3.28885e-06,0.0,,,
s001850,2,1,deposited_layer,4.32e-06,1.2,2.45069e-06,0.0,5.27227e-06,412.29,36.1
s001850,2,2,deposited_layer,4.32e-06,1.2,2.45069e-06,0.0,1.33385e-05,512.6,60.24
s001851,2,1,deposited_layer,4.32e-06,7.35,5.17301e-06,0.0,1.27948e-06,793.13,6.8
s001851,2,2,deposited_layer,4.32e-06,7.35,5.17301e-06,0.0,1.25824e-05,543.21,104.72
s001852,0,0,substrate_interface,2.07e-06,9.57,1.37788e-05,0.0,,,
s001853,1,1,deposited_layer,2.07e-06,5.3,5.39364e-06,0.0,1.19721e-05,1018.95,64.68
s001854,1,1,deposited_layer,4.32e-06,2.98,5.3419e-06,0.0,1.16837e-05,590.8,97.19
s001855,1,1,deposited_layer,4.32e-06,6.05,2.63835e-06,0.0,1.05905e-05,439.73,91.1
s001856,1,1,deposited_layer,2.07e-06,4.68,9.47217e-06,0.0,2.43411e-06,451.77,72.25
s001857,0,0,substrate_interface,3.5e-06,9.47,1.21726e-05,0.0,,,
s001858,1,1,deposited_layer,0.0,7.61,8.95227e-06,0.0,8.51757e-06,905.8,151.99
s001859,2,1,deposited_layer,2.07e-06,2.16,5.29121e-06,0.0,1.43263e-05,867.78,31.75
s001859,2,2,deposited_layer,2.07e-06,2.16,5.29121e-06,0.0,6.01475e-06,91.56,16.39
s001860,0,0,substrate_interface,3.5e-06,2.53,8.6979e-08,0.0,,,
s001861,2,1,deposited_layer,3.5e-06,5.03,1.16953e-05,0.0,1.00932e-05,996.17,71.34
s001861,2,2,deposited_layer,3.5e-06,5.03,1.16953e-05,0.0,8.47159e-06,461.34,105.7
s001862,2,1,deposited_layer,2.07e-06,4.47,3.59594e-06,0.0,2.0589e-06,872.43,43.85
s001862,2,2,deposited_layer,2.07e-06,4.47,3.59594e-06,0.0,7.65514e-06,506.32,57.35
s001863,0,0,substrate_interface,2.07e-06,2.51,1.60495e-06,0.0,,,
s001864,2,1,deposited_layer,2.07e-06,1.49,1.13434e-05,0.0,2.17761e-06,960.09,31.24
s001864,2,2,deposited_layer,2.07e-06,1.49,1.13434e-05,0.0,1.04789e-05,424.72,34.08
s001865,2,1,deposited_layer,0.0,8.28,2.94903e-06,0.0,1.28539e-05,924.67,187.23
s001865,2,2,deposited_layer,0.0,8.28,2.94903e-06,0.0,1.09716e-05,466.27,107.4
s001866,2,1,deposited_layer,0.0,8.53,-3.00638e-07,0.0,1.323e-05,562.24,33.1
s001866,2,2,deposited_layer,0.0,8.53,-3.00638e-07,0.0,1.0437e-05,848.71,3.02
s001867,2,1,deposited_layer,3.5e-06,6.97,1.11977e-05,0.0,2.66302e-06,924.7,120.95
s001867,2,2,deposited_layer,3.5e-06,6.97,1.11977e-05,0.0,1.51979e-06,341.09,80.67
s001868,0,0,substrate_interface,3.5e-06,1.46,2.13261e-06,0.0,,,
s001869,0,0,substrate_interface,4.32e-06,7.76,1.4385e-06,0.0,,,
s001870,0,0,substrate_interface,0.0,3.1,-1.52457e-08,0.0,,,
s001871,2,1,deposited_layer,4.32e-06,5.72,3.11505e-06,0.0,7.8547e-06,258.03,2.83
s001871,2,2,deposited_layer,4.32e-06,5.72,3.11505e-06,0.0,5.17154e-06,124.91,29.92
s001872,2,1,deposited_layer,3.5e-06,2.09,1.39066e-05,0.0,5.54478e-06,196.17,38.29
s001872,2,2,deposited_layer,3.5e-06,2.09,1.39066e-05,0.0,3.32413e-06,808.32,67.83
s001873,2,1,deposited_layer,4.32e-06,3.14,2.31773e-07,0.0,1.10471e-05,692.8,97.55
s001873,2,2,deposited_layer,4.32e-06,3.14,2.31773e-07,0.0,7.93836e-06,365.25,56.24
s001874,1,1,deposited_layer,4.32e-06,3.61,1.07974e-05,0.0,8.96917e-06,629.7,49.68
s001875,1,1,deposited_layer,0.0,5.12,5.33926e-06,0.0,1.33742e-05,411.61,18.44
s001876,2,1,deposited_layer,3.5e-06,7.52,3.34806e-06,0.0,-1.56395e-07,421.6,59.83
s001876,2,2,deposited_layer,3.5e-06,7.52,3.34806e-06,0.0,4.93706e-06,818.48,24.86
s001877,1,1,deposited_layer,2.07e-06,5.71,1.04398e-05,0.0,5.73721e-07,751.22,17.36
s001878,1,1,deposited_layer,4.32e-06,5.52,-2.47868e-07,0.0,1.40646e-05,1154.84,248.87
s001879,2,1,deposited_layer,3.5e-06,2.44,2.89656e-06,0.0,4.3807e-06,206.01,41.83
s001879,2,2,deposited_layer,3.5e-06,2.44,2.89656e-06,0.0,7.47019e-06,1204.76,256.3
s001880,2,1,deposited_layer,3.5e-06,2.66,1.43868e-05,0.0,8.80064e-06,213.69,46.59
s001880,2,2,deposited_layer,3.5e-06,2.66,1.43868e-05,0.0,1.04219e-05,1000.64,164.83
s001881,2,1,deposited_layer,3.5e-06,9.42,1.47726e-05,0.0,1.23507e-06,651.35,74.73
s001881,2,2,deposited_layer,3.5e-06,9.42,1.47726e-05,0.0,1.10675e-05,711.12,137.15
s001882,1,1,deposited_layer,0.0,8.47,1.05094e-05,0.0,8.99042e-06,675.28,132.86
s001883,0,0,substrate_interface,3.5e-06,4.41,1.06305e-06,0.0,,,
s001884,2,1,deposited_layer,3.5e-06,6.89,1.35849e-05,0.0,7.19112e-06,756.92,184.9
s001884,2,2,deposited_layer,3.5e-06,6.89,1.35849e-05,0.0,1.08352e-05,441.16,33.75
s001885,1,1,deposited_layer,4.32e-06,5.05,4.90427e-06,0.0,1.37621e-05,1473.9,85.57
s001886,0,0,substrate_interface,3.5e-06,4.61,9.14858e-06,0.0,,,
s001887,0,0,substrate_interface,0.0,8.07,2.41762e-06,0.0,,,
s001888,0,0,substrate_interface,2.07e-06,3.4,1.13543e-05,0.0,,,
s001889,1,1,deposited_layer,0.0,7.76,1.35594e-05,0.0,1.44247e-05,689.12,40.18
s001890,1,1,deposited_layer,0.0,8.15,9.24421e-06,0.0,1.38558e-05,1208.68,249.94
s001891,1,1,deposited_layer,4.32e-06,4.91,5.62883e-06,0.0,1.0479e-05,753.34,6.9
s001892,2,1,deposited_layer,2.07e-06,4.65,5.02798e-06,0.0,7.59808e-07,733.39,33.4
s001892,2,2,deposited_layer,2.07e-06,4.65,5.02798e-06,0.0,1.17455e-05,713.27,127.64
s001893,1,1,deposited_layer,3.5e-06,5.06,6.8228e-06,0.0,8.74922e-06,1066.29,112.49
s001894,0,0,substrate_interface,2.07e-06,8.85,4.39413e-06,0.0,,,
s001895,1,1,deposited_layer,2.07e-06,4.74,1.35177e-05,0.0,3.62401e-06,495.85,67.59
s001896,0,0,substrate_interface,4.32e-06,1.71,1.41388e-05,0.0,,,
s001897,1,1,deposited_layer,4.32e-06,2.27,1.03232e-05,0.0,1.35365e-05,7.03,1.31
s001898,2,1,deposited_layer,4.32e-06,8.23,9.60185e-06,0.0,1.67119e-06,959.0,8.82
s001898,2,2,deposited_layer,4.32e-06,8.23,9.60185e-06,0.0,1.39113e-05,435.25,56.84
s001899,1,1,deposited_layer,4.32e-06,5.57,7.50509e-06,0.0,1.37542e-05,1167.55,57.52
s001900,2,1,deposited_layer,3.5e-06,8.08,2.36833e-07,0.0,6.93292e-07,167.83,34.44
s001900,2,2,deposited_layer,3.5e-06,8.08,2.36833e-07,0.0,2.70622e-06,583.9,8.52
s001901,1,1,deposited_layer,0.0,8.42,1.38506e-05,0.0,1.2036e-05,588.23,137.84
s001902,0,0,substrate_interface,0.0,8.33,1.48999e-05,0.0,,,
s001903,2,1,deposited_layer,2.07e-06,5.85,6.38163e-06,0.0,8.87061e-06,942.36,63.37
s001903,2,2,deposited_layer,2.07e-06,5.85,6.38163e-06,0.0,4.041e-06,161.34,15.08
s001904,2,1,deposited_layer,3.5e-06,1.66,1.13155e-05,0.0,1.34133e-05,18.81,2.99
s001904,2,2,deposited_layer,3.5e-06,1.66,1.13155e-05,0.0,9.01333e-06,1427.89,217.97
s001905,1,1,deposited_layer,4.32e-06,6.59,1.43188e-05,0.0,3.66294e-06,1461.83,221.59
s001906,2,1,deposited_layer,3.5e-06,4.81,9.91808e-07,0.0,1.86675e-06,966.24,171.7
s001906,2,2,deposited_layer,3.5e-06,4.81,9.91808e-07,0.0,1.30425e-05,385.41,66.32
s001907,1,1,deposited_layer,0.0,1.43,1.2582e-06,0.0,1.16566e-05,778.2,179.69
s001908,0,0,substrate_interface,3.5e-06,6.24,2.3213e-06,0.0,,,
s001909,0,0,substrate_interface,4.32e-06,2.41,4.99842e-06,0.0,,,
s001910,1,1,deposited_layer,4.32e-06,3.16,7.37287e-06,0.0,7.3986e-06,245.57,30.16
s001911,1,1,deposited_layer,3.5e-06,9.86,4.70041e-07,0.0,1.31146e-05,436.26,76.45
s001912,1,1,deposited_layer,3.5e-06,2.97,5.10153e-06,0.0,3.82634e-06,1043.26,162.15
s001913,1,1,deposited_layer,2.07e-06,1.14,1.40076e-05,0.0,8.44354e-06,968.18,187.11
s001914,0,0,substrate_interface,4.32e-06,4.28,7.87921e-06,0.0,,,
s001915,2,1,deposited_layer,0.0,9.98,2.53858e-06,0.0,7.95011e-06,633.99,157.62
s001915,2,2,deposited_layer,0.0,9.98,2.53858e-06,0.0,9.22835e-06,710.16,104.59
s001916,1,1,deposited_layer,4.32e-06,2.31,9.63114e-07,0.0,4.26007e-06,420.69,78.26
s001917,2,1,deposited_layer,4.32e-06,1.63,1.28687e-05,0.0,1.00977e-05,538.54,119.25
s001917,2,2,deposited_layer,4.32e-06,1.63,1.28687e-05,0.0,4.16134e-06,338.69,76.95
s001918,2,1,deposited_layer,3.5e-06,3.66,8.0346e-06,0.0,6.99361e-06,824.33,31.51
s001918,2,2,deposited_layer,3.5e-06,3.66,8.0346e-06,0.0,1.09032e-05,445.2,105.16
s001919,0,0,substrate_interface,0.0,7.46,9.45163e-06,0.0,,,
s001920,2,1,deposited_layer,3.5e-06,5.79,9.94931e-06,0.0,2.40823e-06,970.61,55.09
s001920,2,2,deposited_layer,3.5e-06,5.79,9.94931e-06,0.0,1.44606e-06,266.45,42.23
s001921,2,1,deposited_layer,4.32e-06,9.99,8.3224e-06,0.0,4.40879e-06,315.59,18.73
s001921,2,2,deposited_layer,4.32e-06,9.99,8.3224e-06,0.0,1.19917e-05,153.76,38.27
s001922,1,1,deposited_layer,2.07e-06,5.24,4.2314e-06,0.0,1.11634e-05,536.94,54.63
s001923,0,0,substrate_interface,2.07e-06,4.66,1.26156e-05,0.0,,,
s001924,1,1,deposited_layer,3.5e-06,3.88,7.02244e-06,0.0,9.04559e-06,56.18,3.54
s001925,2,1,deposited_layer,3.5e-06,7.87,1.19568e-05,0.0,1.11173e-05,294.54,57.89
s001925,2,2,deposited_layer,3.5e-06,7.87,1.19568e-05,0.0,1.08445e-05,971.14,20.65
s001926,0,0,substrate_interface,3.5e-06,5.06,1.20884e-05,0.0,,,
s001927,1,1,deposited_layer,4.32e-06,1.95,1.23032e-05,0.0,1.44824e-06,737.17,34.54
s001928,0,0,substrate_interface,0.0,2.49,1.37997e-06,0.0,,,
s001929,0,0,substrate_interface,4.32e-06,8.29,1.31433e-05,0.0,,,
s001930,1,1,deposited_layer,0.0,3.85,1.00286e-05,0.0,8.75454e-06,1300.27,52.25
s001931,1,1,deposited_layer,2.07e-06,7.23,1.21596e-05,0.0,9.86906e-06,346.99,17.44
s001932,2,1,deposited_layer,0.0,1.86,1.28271e-06,0.0,1.33089e-05,388.78,16.38
s001932,2,2,deposited_layer,0.0,1.86,1.28271e-06,0.0,6.20484e-06,49.12,11.49
s001933,0,0,substrate_interface,4.32e-06,4.45,4.45513e-07,0.0,,,
s001934,0,0,substrate_interface,2.07e-06,6.95,7.84888e-06,0.0,,,
s001935,0,0,substrate_interface,4.32e-06,6.42,2.07507e-06,0.0,,,
s001936,2,1,deposited_layer,2.07e-06,1.54,1.63727e-06,0.0,2.73317e-07,976.01,192.69
s001936,2,2,deposited_layer,2.07e-06,1.54,1.63727e-06,0.0,6.63365e-06,406.32,60.03
s001937,2,1,deposited_layer,4.32e-06,1.73,1.71867e-06,0.0,1.18154e-05,488.52,95.61
s001937,2,2,deposited_layer,4.32e-06,1.73,1.71867e-06,0.0,7.15815e-06,627.07,6.07
s001938,1,1,deposited_layer,0.0,9.98,1.30544e-05,0.0,9.40072e-06,511.01,106.35
s001939,0,0,substrate_interface,2.07e-06,7.75,7.9932e-06,0.0,,,
s001940,2,1,deposited_layer,4.32e-06,2.02,4.47512e-06,0.0,9.24818e-06,372.96,77.05
s001940,2,2,deposited_layer,4.32e-06,2.02,4.47512e-06,0.0,3.70691e-06,503.55,117.8
s001941,2,1,deposited_layer,0.0,9.1,5.3009e-06,0.0,5.82457e-06,739.97,81.24
s001941,2,2,deposited_layer,0.0,9.1,5.3009e-06,0.0,1.44325e-05,561.66,109.47
s001942,0,0,substrate_interface,3.5e-06,2.56,1.33045e-05,0.0,,,
s001943,2,1,deposited_layer,0.0,1.62,1.4882e-05,0.0,1.42121e-05,221.16,29.37
s001943,2,2,deposited_layer,0.0,1.62,1.4882e-05,0.0,5.43742e-07,702.37,85.26
s001944,1,1,deposited_layer,2.07e-06,4.45,7.27083e-06,0.0,3.08557e-06,433.81,6.49
s001945,0,0,substrate_interface,3.5e-06,9.87,7.35174e-06,0.0,,,
s001946,2,1,deposited_layer,3.5e-06,1.48,1.166e-05,0.0,1.38399e-05,665.09,123.07
s001946,2,2,deposited_layer,3.5e-06,1.48,1.166e-05,0.0,1.44613e-05,814.82,126.16
s001947,0,0,substrate_interface,0.0,8.57,1.46599e-05,0.0,,,
s001948,2,1,deposited_layer,4.32e-06,3.62,1.35217e-05,0.0,1.32846e-05,66.6,8.44
s001948,2,2,deposited_layer,4.32e-06,3.62,1.35217e-05,0.0,7.01248e-06,398.93,47.51
s001949,0,0,substrate_interface,2.07e-06,5.71,6.4081e-06,0.0,,,
s001950,2,1,deposited_layer,0.0,6.15,2.3846e-06,0.0,1.03379e-05,982.0,156.09
s001950,2,2,deposited_layer,0.0,6.15,2.3846e-06,0.0,6.76621e-06,405.93,61.72
s001951,0,0,substrate_interface,2.07e-06,3.37,-3.32364e-07,0.0,,,
s001952,1,1,deposited_layer,4.32e-06,3.91,1.03582e-05,0.0,1.19513e-06,431.11,56.86
s001953,2,1,deposited_layer,2.07e-06,7.92,1.83277e-06,0.0,6.48111e-06,896.68,221.46
s001953,2,2,deposited_layer,2.07e-06,7.92,1.83277e-06,0.0,8.34028e-06,445.57,48.78
s001954,1,1,deposited_layer,3.5e-06,3.39,1.07093e-05,0.0,1.00284e-05,1272.27,228.04
s001955,0,0,substrate_interface,2.07e-06,3.32,3.43737e-06,0.0,,,
s001956,2,1,deposited_layer,4.32e-06,7.12,5.14034e-06,0.0,6.30186e-06,82.85,5.08
s001956,2,2,deposited_layer,4.32e-06,7.12,5.14034e-06,0.0,1.35242e-05,1002.75,183.96
s001957,0,0,substrate_interface,0.0,8.39,2.6861e-06,0.0,,,
s001958,1,1,deposited_layer,0.0,7.41,1.17971e-05,0.0,9.2763e-07,611.73,115.66
s001959,2,1,deposited_layer,3.5e-06,7.43,2.24303e-06,0.0,8.66399e-07,126.18,31.47
s001959,2,2,deposited_layer,3.5e-06,7.43,2.24303e-06,0.0,1.1084e-05,1032.12,58.48
s001960,2,1,deposited_layer,0.0,7.67,8.99069e-06,0.0,1.16904e-05,311.93,58.09
s001960,2,2,deposited_layer,0.0,7.67,8.99069e-06,0.0,7.40477e-07,209.89,6.94
s001961,1,1,deposited_layer,2.07e-06,6.13,8.09013e-08,0.0,5.44558e-06,1396.7,329.97
s001962,0,0,substrate_interface,2.07e-06,6.97,5.24909e-07,0.0,,,
s001963,1,1,deposited_layer,3.5e-06,3.93,1.33254e-05,0.0,4.03163e-06,589.3,20.81
s001964,0,0,substrate_interface,0.0,1.89,1.45389e-05,0.0,,,
s001965,2,1,deposited_layer,3.5e-06,3.48,1.27228e-05,0.0,1.17205e-05,244.86,60.33
s001965,2,2,deposited_layer,3.5e-06,3.48,1.27228e-05,0.0,9.36588e-07,782.94,49.59
s001966,1,1,deposited_layer,4.32e-06,2.49,1.27181e-05,0.0,1.38271e-05,325.47,13.01
s001967,2,1,deposited_layer,2.07e-06,3.92,9.6776e-07,0.0,7.64342e-06,115.35,21.87
s001967,2,2,deposited_layer,2.07e-06,3.92,9.6776e-07,0.0,1.38897e-05,1183.82,72.32
s001968,1,1,deposited_layer,2.07e-06,7.33,4.31613e-06,0.0,2.29864e-06,854.62,100.48
s001969,1,1,deposited_layer,2.07e-06,1.94,5.18944e-07,0.0,1.39222e-05,451.1,12.82
s001970,2,1,deposited_layer,2.07e-06,9.88,4.11477e-06,0.0,8.11803e-06,632.32,100.13
s001970,2,2,deposited_layer,2.07e-06,9.88,4.11477e-06,0.0,1.32947e-05,289.07,10.14
s001971,1,1,deposited_layer,4.32e-06,4.01,1.26591e-05,0.0,1.12909e-05,639.37,13.21
s001972,2,1,deposited_layer,3.5e-06,2.18,6.78395e-06,0.0,9.22763e-06,901.33,155.91
s001972,2,2,deposited_layer,3.5e-06,2.18,6.78395e-06,0.0,1.12548e-05,566.29,83.4
s001973,0,0,substrate_interface,3.5e-06,6.05,1.36516e-05,0.0,,,
s001974,0,0,substrate_interface,4.32e-06,3.62,1.24663e-05,0.0,,,
s001975,2,1,deposited_layer,2.07e-06,4.14,1.273e-05,0.0,1.1159e-05,547.96,100.88
s001975,2,2,deposited_layer,2.07e-06,4.14,1.273e-05,0.0,4.39633e-06,426.07,47.43
s001976,0,0,substrate_interface,4.32e-06,5.42,7.45264e-06,0.0,,,
s001977,0,0,substrate_interface,0.0,7.39,1.3486e-05,0.0,,,
s001978,2,1,deposited_layer,2.07e-06,3.05,6.72924e-06,0.0,4.44743e-06,139.79,6.73
s001978,2,2,deposited_layer,2.07e-06,3.05,6.72924e-06,0.0,6.05521e-06,651.53,104.3
s001979,2,1,deposited_layer,3.5e-06,7.28,1.13632e-06,0.0,2.23885e-07,170.84,27.91
s001979,2,2,deposited_layer,3.5e-06,7.28,1.13632e-06,0.0,5.05201e-06,1065.65,201.61
s001980,1,1,deposited_layer,4.32e-06,8.94,1.02537e-05,0.0,1.03149e-05,1349.82,100.3
s001981,0,0,substrate_interface,3.5e-06,4.11,1.37725e-06,0.0,,,
s001982,2,1,deposited_layer,2.07e-06,9.66,4.52668e-06,0.0,9.70346e-06,695.17,85.13
s001982,2,2,deposited_layer,2.07e-06,9.66,4.52668e-06,0.0,1.89876e-06,355.21,26.0
s001983,0,0,substrate_interface,0.0,8.85,8.59923e-08,0.0,,,
s001984,0,0,substrate_interface,0.0,7.69,9.91447e-06,0.0,,,
s001985,2,1,deposited_layer,0.0,7.6,5.68532e-06,0.0,7.95998e-06,520.9,6.8
s001985,2,2,deposited_layer,0.0,7.6,5.68532e-06,0.0,1.10775e-06,152.45,37.29
s001986,1,1,deposited_layer,4.32e-06,4.22,5.29106e-06,0.0,2.71403e-06,488.67,25.16
s001987,0,0,substrate_interface,2.07e-06,4.27,3.3252e-06,0.0,,,
s001988,0,0,substrate_interface,0.0,4.0,8.72364e-06,0.0,,,
s001989,0,0,substrate_interface,0.0,1.66,1.98467e-06,0.0,,,
s001990,2,1,deposited_layer,3.5e-06,8.49,1.23565e-05,0.0,3.54321e-06,365.28,15.37
s001990,2,2,deposited_layer,3.5e-06,8.49,1.23565e-05,0.0,1.09465e-05,863.38,181.38
s001991,0,0,substrate_interface,0.0,7.72,5.64536e-06,0.0,,,
s001992,1,1,deposited_layer,0.0,2.62,5.73797e-06,0.0,4.56109e-06,127.68,11.73
s001993,1,1,deposited_layer,2.07e-06,9.57,8.44003e-06,0.0,1.32703e-05,1122.58,155.61
s001994,2,1,deposited_layer,2.07e-06,7.19,4.75205e-06,0.0,7.96109e-06,647.36,19.58
s001994,2,2,deposited_layer,2.07e-06,7.19,4.75205e-06,0.0,7.73191e-06,183.0,7.33
s001995,1,1,deposited_layer,4.32e-06,8.43,8.99279e-06,0.0,1.49227e-05,377.32,18.29
s001996,0,0,substrate_interface,4.32e-06,6.96,1.38509e-05,0.0,,,
s001997,0,0,substrate_interface,3.5e-06,9.38,2.08806e-07,0.0,,,
s001998,2,1,deposited_layer,0.0,2.27,9.11341e-06,0.0,-2.18814e-08,316.51,35.96
s001998,2,2,deposited_layer,0.0,2.27,9.11341e-06,0.0,1.46909e-05,836.93,168.09
s001999,1,1,deposited_layer,4.32e-06,5.56,1.02349e-05,0.0,2.9051e-06,1423.06,235.46
s002000,0,0,substrate_interface,2.07e-06,7.72,1.99521e-06,0.0,,,
s002001,0,0,substrate_interface,2.07e-06,5.78,1.05302e-05,0.0,,,
s002002,1,1,deposited_layer,2.07e-06,2.19,6.53221e-06,0.0,6.64054e-06,1268.92,215.68
s002003,1,1,deposited_layer,4.32e-06,5.68,1.48883e-06,0.0,1.76618e-07,1272.31,257.18
s002004,1,1,deposited_layer,4.32e-06,6.96,3.23662e-06,0.0,1.09656e-05,1170.88,7.68
s002005,2,1,deposited_layer,3.5e-06,1.17,-3.21439e-07,0.0,1.12768e-05,479.31,79.44
s002005,2,2,deposited_layer,3.5e-06,1.17,-3.21439e-07,0.0,7.02367e-06,437.04,68.08
s002006,0,0,substrate_interface,0.0,4.81,1.03065e-05,0.0,,,
s002007,0,0,substrate_interface,2.07e-06,8.49,3.89391e-06,0.0,,,
